;Go_score;Player_Load;cardioWorkload;date;exercises;giorni_dopo_game;giorni_prima_game;intensity;kinematicWorkload;mechanicalWorkload;metabolicWorkload;perceivedWorkload;playerName;rpe;workload;giorno;mese;Go_score+1
246;;163.0044;0.0;2018-02-13;['Passing-drill square', 'Session', 'Warm-up'];2.0;3.0;34.8;0.0;12.0;3.8;20.1;Player1;2.0;0.7;13;2;4.4
247;4.4;289.5667;0.0;2018-02-14;['Boxes-5v2', 'Game-11v11', 'Session', 'Offensive-phase 11v11'];3.0;2.0;62.4;27.1;48.5;33.3;41.0;Player1;4.0;1.9;14;2;4.4
248;4.4;219.9897;0.0;2018-02-15;['Session', 'Warm-up', '10v11'];4.0;1.0;52.2;19.9;24.8;19.8;30.4;Player1;3.0;1.2;15;2;4.6
251;4.4;285.1568;0.0;2018-02-18;['2nd-block possession 10v10', 'Int-run 20 40 1', 'Passing-drill square', '1st-block possession 10v10', 'Int-run 20 40 2', 'Warm-up', 'Session'];2.0;-2.0;85.2;35.5;27.3;36.1;30.3;Player1;3.0;1.6;18;2;4.4
252;4.4;353.105;0.0;2018-02-19;['Session', 'Game-11v11', 'Defensive-phase 5v6 on counter attack', 'Warm-up'];-1.0;-1.0;67.1;45.3;46.1;42.0;44.6;Player1;4.0;2.2;19;2;4.4
253;4.4;149.3728;0.0;2018-02-20;['Set-pieces defensi', 'Session'];4.0;3.0;32.3;0.0;9.0;1.6;19.3;Player1;2.0;0.6;20;2;4.4
254;4.4;388.5404;0.0;2018-02-21;['Session', 'Game-11v11', 'Boxes-5v2', 'Offensive-phase 11'];5.0;2.0;71.4;39.5;63.8;38.8;44.0;Player1;4.0;2.4;21;2;4.4
255;4.4;317.2763;0.0;2018-02-22;['10v11', 'Warm-up', 'Session', 'Set-pieces offensi'];6.0;1.0;62.0;25.8;47.0;29.8;42.7;Player1;4.0;1.9;22;2;5.0
258;;264.6456;0.0;2018-02-25;['Int-run 20 40 2', 'Block-2 10v11', 'Session', 'Block-1 10v11', 'Passing-drill square', 'Int-run 20 40 1'];2.0;4.0;88.8;42.9;17.8;40.8;29.8;Player1;3.0;1.7;25;2;4.5
262;4.4;307.1231;0.0;2018-03-01;['Session', 'Game-11v11', 'Attacking-defending on cross', 'Defensive-phase 5v6', 'Warm-up'];0.0;0.0;60.7;34.9;66.3;36.3;45.2;Player1;4.0;2.4;1;3;4.4
263;4.4;369.6002;0.0;2018-03-02;['Block-1 defensive phase 5v5 plus 2J situational', 'Int-run 5 15', 'Block-2 defensive phase 5v5 plus 2J situational', 'Int-run 15 15', 'Warm-up', 'Session', 'Int-run 10 10', 'Block-3 defensive phase 5v5 plus 2J situational'];-2.0;4.0;58.0;60.5;67.5;56.4;76.6;Player1;6.5;3.3;2;3;4.5
264;4.5;138.4633;0.0;2018-03-03;['Session'];-2.0;3.0;32.3;8.7;38.4;7.3;19.5;Player1;2.0;1.1;3;3;5.0
265;5.0;373.9413;0.0;2018-03-04;['Session', 'Game-11v11 plus set pieces defensive', 'Penalty', 'Offensive-phase 11v1', 'Boxes 8v2 plus 7v3'];-2.0;2.0;57.6;39.2;44.5;36.0;47.3;Player1;4.0;2.1;4;3;5.0
266;5.0;292.0346;0.0;2018-03-05;['Session', 'Warm-up', '10v11'];-2.0;1.0;67.4;26.7;51.0;35.3;31.1;Player1;3.0;1.9;5;3;5.0
269;;260.5807;0.0;2018-03-08;['Offensive-phase 11v20', 'Defensive-phase shifting and build up', 'Session', 'Warm-up'];2.0;2.0;59.3;22.7;27.3;25.4;20.7;Player1;2.0;1.2;8;3;4.4
270;4.4;352.082;0.0;2018-03-09;['Session', '10v11', 'Warm-up'];3.0;1.0;51.4;33.0;42.1;28.0;23.7;Player1;2.0;1.6;9;3;5.0
273;4.6;327.1876;0.0;2018-03-12;['Block-2', 'Session', 'Possession-10v10 4 gates', 'Passing-drill freccia', 'Int-run 20 40', 'Block-1', 'Warm-up'];2.0;4.0;80.4;53.8;35.0;46.3;42.0;Player1;4.0;2.2;12;3;4.8
274;4.8;405.0574;0.0;2018-03-13;['Session', 'Defensive-phase 7v8 others', 'Game-11v11', 'Warm-up'];3.0;3.0;69.6;45.3;51.0;39.3;58.4;Player1;5.0;2.5;13;3;5.0
275;5.0;196.1089;0.0;2018-03-14;['Set-pieces defensive', 'Boxes-8v2 plus 7v3', 'Session', 'Offensive-phase 11v1'];4.0;2.0;39.8;17.1;16.0;12.3;20.8;Player1;2.0;0.8;14;3;5.0
276;5.0;279.7283;0.0;2018-03-15;['Session', 'Warm-up', '10v11'];5.0;1.0;52.0;31.1;27.4;24.0;32.9;Player1;3.0;1.5;15;3;5.0
281;;301.3546;0.0;2018-03-20;['Game-11v11', 'Session', 'Int-run 20 40', 'Passing-drill (freccia boxes square)', 'Warm-up'];-1.0;-1.0;80.4;42.1;35.6;37.7;31.6;Player1;3.0;1.8;20;3;5.0
282;5.0;261.0085;0.0;2018-03-21;['Hand-ball game 11v11', 'Warm-up', 'Session', 'Game-11v11'];5.0;3.0;63.4;21.4;30.1;11.5;30.7;Player1;3.0;1.2;21;3;5.0
283;5.0;355.2745;0.0;2018-03-22;['Boxes-5v2', 'Block-1', 'Offensive-phase 10v7 plus GK', 'Int-run 5 15', 'Block-2', 'Session', 'Offensive-phase 11v7', 'Warm-up', 'Block-3', 'Block-4'];6.0;2.0;76.6;90.6;45.1;71.4;57.1;Player1;5.0;3.4;22;3;5.0
284;5.0;292.3831;0.0;2018-03-23;['Session'];7.0;1.0;36.8;0.0;18.3;6.6;52.8;Player1;5.0;1.6;23;3;5.0
285;5.0;385.2029;0.0;2018-03-24;['game', '2nd.half', '1st.half'];0.0;0.0;104.9;77.5;72.5;67.7;52.9;Player1;5.0;3.4;24;3;
287;5.0;327.2594;0.0;2018-03-26;['Session', 'Game-8v8 plus 1J', 'Warm-up', 'Int-run 20 40', 'Passing-drill boxes plus freccia'];2.0;5.0;73.2;36.3;32.7;36.2;0.0;Player1;0.0;1.5;26;3;5.0
288;5.0;302.2869;0.0;2018-03-27;['Defensive-phase 7 plus 1 vs 8', 'Block-3', 'Block-1', 'Session', 'Block-4', 'Warm-up', 'Block-2'];3.0;4.0;0.0;0.0;0.0;0.0;0.0;Player1;4.0;0.0;27;3;5.0
289;5.0;209.5035;0.0;2018-03-28;['Boxes-8v2', 'Session', 'Set-pieces defensive'];4.0;3.0;0.0;0.0;0.0;0.0;0.0;Player1;2.0;0.0;28;3;5.0
290;5.0;269.6557;0.0;2018-03-29;['Game-11v11', 'Session', 'Offensive-phase 11v1 plus 11v7', 'Warm-up'];5.0;2.0;59.3;29.8;32.3;23.1;41.8;Player1;4.0;1.6;29;3;5.0
291;5.0;271.8062;0.0;2018-03-30;['Warm-up', 'Session', '10v11'];6.0;1.0;53.5;22.9;33.8;23.9;31.8;Player1;3.0;1.4;30;3;5.0
295;4.3;330.3001;0.0;2018-04-03;['Int-run 20 40', 'Passing-drill boxes plus square', 'Warm-up', 'Game-11v11', 'Session'];-2.0;6.0;79.2;41.3;38.3;37.8;31.7;Player1;3.0;1.9;3;4;5.0
296;5.0;292.1077;0.0;2018-04-04;['Finalisations', 'Cross-and finalisations', 'Warm-up', 'Block-2', 'Block-1', 'Session'];-2.0;5.0;43.4;27.1;54.0;25.3;45.4;Player1;4.0;2.0;4;4;
297;;424.5416;0.0;2018-04-05;['2nd-half', 'Session', '1st-half', 'Warm-up'];-2.0;4.0;78.2;74.2;53.1;53.7;70.3;Player1;6.0;3.2;5;4;4.3
298;4.3;208.3752;0.0;2018-04-06;['Set-pieces defensive', 'Session', 'Boxes-8v2', 'Role-specific drill'];-2.0;3.0;38.3;12.8;37.5;7.8;20.4;Player1;2.0;1.1;6;4;4.6
299;4.6;389.6243;0.0;2018-04-07;['Warm-up', 'Offensive-phase 11v1', 'Game-11v11', 'Session', 'Offensive-phase build up'];-2.0;2.0;62.9;39.0;54.4;36.4;35.6;Player1;3.0;2.1;7;4;5.0
300;5.0;245.4819;0.0;2018-04-08;['Session'];-2.0;1.0;55.4;24.7;29.1;20.2;30.9;Player1;3.0;1.3;8;4;5.0
304;;286.5819;0.0;2018-04-12;['Session'];3.0;2.0;30.5;0.0;40.4;0.0;45.7;Player1;4.0;2.2;12;4;
305;;57.3712;0.0;2018-04-13;['Session'];4.0;1.0;81.3;37.1;4.4;24.0;26.8;Player1;3.0;1.3;13;4;
308;5.0;367.2907;0.0;2018-04-16;['Warm-up', 'Passing-drill boxes plus specchio', 'Intermittent-specific run', 'Session', 'Possession-10v10 4 gates'];2.0;3.0;74.2;44.9;63.0;62.0;66.8;Player1;6.0;3.0;16;4;4.1
309;4.1;286.8702;0.0;2018-04-17;['Role-specific drill striker', 'Warm-up', 'Game-11v11', 'Session'];3.0;2.0;63.6;27.6;39.2;26.5;42.0;Player1;4.0;1.7;17;4;4.8
310;4.8;230.4365;0.0;2018-04-18;['Boxes-5v2', '10v11', 'Session'];4.0;1.0;56.4;26.4;32.5;24.8;30.2;Player1;3.0;1.4;18;4;5.0
313;4.8;229.5622;0.0;2018-04-21;['Session', 'Set-pieces', 'Warm-up'];2.0;2.0;38.1;15.2;36.0;11.4;10.6;Player1;1.0;1.1;21;4;5.0
314;5.0;292.8712;0.0;2018-04-22;['Offensive-phase 11v1', '10v11', 'Boxes-5v2', 'Session'];3.0;1.0;61.9;42.9;43.4;40.4;43.4;Player1;4.0;2.1;22;4;5.0
317;4.3;302.2708;0.0;2018-04-25;['Session', 'Possession-10v10 4 gates', 'Int-run 20 40', 'Warm-up'];2.0;3.0;77.6;40.0;32.4;41.7;41.5;Player1;4.0;2.0;25;4;4.1
318;4.1;281.0334;0.0;2018-04-26;['Session', 'Role-specific drill', 'Game-11v11', 'Warm-up'];3.0;2.0;55.2;28.4;46.3;29.9;43.2;Player1;4.0;1.9;26;4;4.4
319;4.4;260.5928;0.0;2018-04-27;['10v11', 'Session', 'Boxes 5v2'];4.0;1.0;55.2;33.9;37.5;32.0;32.3;Player1;3.0;1.7;27;4;5.0
322;4.1;245.6575;0.0;2018-04-30;['Int-run 20 40', 'Session', 'Passing-drill square', 'Possession-10v10 conquer line'];2.0;5.0;80.0;41.4;21.0;42.6;29.9;Player1;3.0;1.7;30;4;4.3
323;4.3;270.7547;0.0;2018-05-01;['Warm-up', 'Session', 'Game-11v11', '2v2', '1v1', '3v3'];3.0;4.0;49.0;27.9;47.4;29.3;55.5;Player1;5.0;2.1;1;5;4.8
324;4.8;234.493;0.0;2018-05-02;['Session'];4.0;3.0;29.4;0.0;15.2;2.8;11.0;Player1;1.0;0.5;2;5;5.0
325;5.0;324.8003;0.0;2018-05-03;['Boxes-8v2', 'Session', '10v11'];5.0;2.0;58.4;36.7;46.6;34.4;50.0;Player1;4.5;2.1;3;5;4.8
326;4.8;322.8123;0.0;2018-05-04;['Set-pieces defensive', '10v11', 'Session', 'Warm-up'];6.0;1.0;53.3;37.4;46.3;27.6;46.0;Player1;4.0;2.0;4;5;5.0
329;4.1;177.2467;0.0;2018-05-07;['Int-run 20 40', 'Session', 'Warm-up', 'Passing-drill freccia'];2.0;2.0;68.5;0.0;3.3;16.7;18.8;Player1;2.0;0.7;7;5;5.0
330;5.0;250.4603;0.0;2018-05-08;['Set-pieces', '10v11', 'Boxes-5v2', 'Session'];3.0;1.0;49.7;22.6;38.6;21.9;0.0;Player1;0.0;1.4;8;5;
331;;314.1194;0.0;2017-06-12;['Run-1', 'Run-2', 'Run-3', 'Passing-drill 1', 'Passing-drill 2', 'Session', 'Run-and passing dr', 'Passing-drill 3'];-2.0;-2.0;54.18633074772221;0.0;25.758315216385302;4.973430145021382;56.84415294401793;Player10;5.0;1.8072731609889008;12;6;
332;;409.1506;0.0;2017-06-13;['Possession-10vs10 ', 'warm-up and mov sk', 'Square-5vs5 20x20m', 'Second-half game', 'Theme-game 10vs10 ', 'First-half game', 'Session'];-2.0;-2.0;48.241025646581576;38.48822946188398;80.37370809711345;24.820286816022683;95.66360404505409;Player10;7.0;3.3268649409869684;13;6;
333;;97.3847;0.0;2017-06-14;['Session', 'Yo-yo-IRT L2', 'Warm-up'];-2.0;-2.0;80.25666707086302;0.0;68.1728975105699;23.895161438001374;72.2766428839633;Player10;8.0;2.9499203098997406;14;6;
334;;249.7204;0.0;2017-06-15;['Rehab', 'Session', 'Game-half pitch', 'Aerobic-work'];-2.0;-2.0;59.92382586581742;23.4182412290419;51.136554489067144;19.582253205200686;40.83126553142774;Player10;4.0;1.8052039553685963;15;6;
335;;683.1234;0.0;2017-06-16;['Second-intermitten', 'Second-possession', 'First-intermittent', 'First-possession', 'Warm-up', 'Session', 'Aerobic-work', 'Game-66m', 'Shifting-and ball ', 'Warm-up', 'Session'];-4.0;-4.0;94.72881166756403;69.1968719551756;194.26693513242589;69.35668841603325;98.8902657648537;Player10;8.0;5.984722375447345;16;6;
336;;457.8672;0.0;2017-06-17;['11vs1', 'Session', 'Warm-up', '4vs4-plus 2 and 4v', 'Session', 'Defensive-tactic', 'Warm-up'];-4.0;-4.0;70.97235614891245;54.01992302408566;104.03717308334198;37.951005401513356;71.36031887415146;Player10;6.0;3.6965145198952833;17;6;
337;;74.5283;0.0;2017-06-18;['Session'];-2.0;-2.0;22.42813552332875;0.0;6.783413594938763;1.2443498376736821;9.345003636731317;Player10;1.0;0.3352762536191114;18;6;
338;;694.5528999999999;0.0;2017-06-19;['First-aerobic work', 'Warm-up', '11vs1', 'Second-aerobic wor', 'First-half game', 'Session', 'Second-half-game', 'Aerobic-work plus ', 'Session', 'Warm-up plus mov. ', '1vs1-2vs2 4vs4 4vs'];-4.0;-4.0;104.50433297069699;180.79498630730228;234.3701713864803;123.34102625863575;168.9842018509076;Player10;13.0;9.158279008881202;19;6;
339;;462.7641;0.0;2017-06-20;['Game-11vs11', 'Session', 'Functional-trainin', 'Warm-up pre match', 'Second-half', 'First-half'];-2.0;-2.0;49.78066795474845;51.754976873496894;105.82828541091145;40.012155789996655;119.35413568542742;Player10;8.0;4.310204892198275;20;6;
340;;91.5269;0.0;2017-06-21;['Session'];-2.0;-2.0;21.826804832934;0.0;4.606211278986958;0.8100191127146095;4.869862546775812;Player10;0.5;0.19491210526396985;21;6;
341;;745.1043999999999;0.0;2017-06-22;['Session', 'Preparation-to the', 'Set-pieces', 'Warm-up', 'Hand-ball', 'Game-position 4vs3', 'Session', 'Build-up', 'Boxes', 'Aerobic-circuit', 'Warm-up'];-4.0;-4.0;95.80510516964172;78.60805738630549;201.1914876133168;91.14584019763274;90.90835543728753;Player10;7.0;6.304805760958637;22;6;
342;;92.2752;0.0;2017-06-23;['Session'];-2.0;-2.0;17.03448985147486;0.0;2.9084286510834216;0.0;59.17665990542493;Player10;6.0;2.0947362706259622;23;6;
345;;476.29260000000005;0.0;2017-06-26;['Intermittent-run', 'Session', 'Third-intermittent', 'Second-intermitten', 'Warm-up', 'First-intermittent', 'Fourth-game', 'Third-game', 'Second-game', 'Boxes-5vs2', 'Tournament-6vs6', 'Warm-up', 'First-game', 'sixth-game', 'Session', '6vs8', '4vs6', 'Fiveth-game'];-4.0;-4.0;126.91873726350715;74.01400209540559;168.33268470197552;70.45201297585125;76.41751721734826;Player10;7.0;5.359791160065981;26;6;
346;;288.8603;0.0;2017-06-27;['Preparation-to the', 'Hand-ball', 'Session', 'Warm-up', 'Set-pieces offensi', 'Agility', '11vs1'];-2.0;-2.0;46.47712655875857;59.10142064736404;71.11821334098133;34.90358755624265;0.0;Player10;0.0;2.8532202005871508;27;6;
347;;463.3324;0.0;2017-06-28;['Set-pieces', 'Session', 'Boxes', '2nd.half', 'Session', 'Intermittent-run', 'game'];-4.0;-4.0;112.60509946781343;65.71146868921744;219.81702597072314;79.83493334289146;68.78976519260178;Player10;6.5;6.413313144879152;28;6;
349;;260.9083;0.0;2017-06-30;['Session', 'Preparation-to the', 'Warm-up', 'Hand-ball', 'Agility', 'Set-pieces'];-2.0;-2.0;47.20137763209639;34.222641490840644;71.4332216724169;36.01680328922876;33.322301527443635;Player10;3.0;2.3293615336841937;30;6;
352;;250.4749;0.0;2017-07-03;['Warm-up', 'Session', 'Defensive-on count', 'Passing-drill squa'];-2.0;-2.0;47.81789445232123;29.360290273930165;71.45392156407591;27.93512956207221;38.10760575050213;Player10;3.5;2.263880881299303;3;7;
353;;199.4196;0.0;2017-07-04;['Session', 'Preparation-to the', 'Set-pieces', 'Warm-up', 'Agility'];-2.0;-2.0;52.368302802215716;25.869222822263804;54.99016513523922;28.43952055824723;30.37984120363653;Player10;3.0;1.8413439440002024;4;7;
354;;547.0205;0.0;2017-07-05;['2nd.half', '1st.half', 'game'];-2.0;-2.0;89.61926514873358;91.39199622224557;192.7324793129076;91.24812538176664;85.36297205417837;Player10;7.0;6.1801781395844655;5;7;
356;;258.9789;0.0;2017-07-07;['Warm-up', 'Intermittent-run', 'Defensive-line', 'Session'];-2.0;-2.0;55.06433459974998;37.97603609889666;87.63842074579107;37.32928225340309;42.979591741291316;Player10;4.0;2.7797698565262694;7;7;
359;;296.2484;0.0;2017-07-10;['Warm-up', '10vs10-conquer lin', 'Session', 'Passing-drill squa', 'Game-11vs11'];-2.0;-2.0;59.20409340088013;29.70448020882914;81.135437635379;32.552268497226855;42.965488953312644;Player10;4.0;2.5459525243602315;10;7;5.0
360;5.0;283.3922;0.0;2017-07-11;['Warm-up', 'Defensive-line', 'Game-11vs11', 'Session'];-2.0;-2.0;52.338927551584675;32.477003813151214;83.61217318446461;38.69973138608844;56.14375375172156;Player10;5.0;2.8168623475417744;11;7;5.0
361;5.0;217.3083;0.0;2017-07-12;['Session', 'Reactive-shoots', '11vs1', 'Warm-up'];-2.0;-2.0;55.922124471943825;54.38798972816819;41.26763093764807;31.826836845351142;30.533161947820858;Player10;3.0;2.0319775330927192;12;7;5.0
362;5.0;198.8652;0.0;2017-07-13;['Trow-in', 'Warm-up', 'Set-pieces', 'Session', 'Preparation-to the'];-2.0;-2.0;46.118971551767814;22.20253124594246;55.11605667241112;23.8412390526432;20.840599148502786;Player10;2.0;1.6832757032935328;13;7;5.0
366;5.0;283.2955;0.0;2017-07-17;['First-possession', 'Session', 'Possession-6 6vs6 ', 'Second-possession', 'Passing-drill free'];-2.0;-2.0;66.8747250411795;27.58659966731967;131.0489982593675;33.526382208652265;41.17690414049192;Player10;4.0;3.6015982706106118;17;7;5.0
367;5.0;192.3808;0.0;2017-07-18;['Session', 'Defensive-line 4vs', 'Warm-up'];-2.0;-2.0;48.746538485628264;21.61158966679421;54.32233346306093;25.139749717909545;50.2260515071611;Player10;5.0;2.0267954982368432;18;7;5.0
369;5.0;326.6771;0.0;2017-07-20;['Session', '11vs1', 'Warm-up', 'Game-11vs11'];-2.0;-2.0;57.43318938512546;49.706671417445;82.61722636258031;43.16459853847187;46.704410274171885;Player10;4.0;2.8875642613296613;20;7;5.0
370;5.0;199.37;0.0;2017-07-21;['Set-pieces', 'Session', 'Preparation-to-the', 'Warm-up'];-2.0;-2.0;46.43894588883204;21.405860454619717;44.350062504594966;19.184710597770547;31.07752124719419;Player10;3.0;1.5327679931977125;21;7;5.0
373;5.0;208.6786;0.0;2017-07-24;['Shifting-10vs10', 'Warm-up', 'Session'];-2.0;-2.0;41.038001464287355;23.99635582072288;48.72752764852635;22.625863280131522;32.269119514992234;Player10;3.0;1.6776886642894848;24;7;5.0
374;5.0;399.0781;0.0;2017-07-25;['Warm-up', 'Shifting-10vs10', 'Session', 'Game-11vs11 and se'];-2.0;-2.0;50.60401974564939;41.19887841693253;82.68768870319397;38.529308905466564;35.46964778690964;Player10;3.0;2.6548546340560004;25;7;5.0
375;5.0;228.0051;0.0;2017-07-26;['Preparation-to the', 'Warm-up', 'Set-pieces', 'Session'];-2.0;-2.0;42.129582503826704;22.567153803315524;41.844317695166566;19.055167064001544;31.275690617160357;Player10;3.0;1.5003107114806813;26;7;5.0
378;4.4;284.9264;0.0;2017-07-29;['Preparation-to the', 'Session', 'Warm-up'];-2.0;-2.0;62.4258602235111;35.23159838971311;76.36483100920195;39.09725646724946;30.459632532073;Player10;3.0;2.440445350931466;29;7;5.0
381;4.4;244.4681;0.0;2017-08-01;['Preparation-to the', 'Session', 'Warm-up'];2.0;2.0;53.2;25.6;26.3;23.6;30.6;Player10;3.0;1.3;1;8;5.0
382;5.0;248.7289;0.0;2017-08-02;['Preparation-to the', 'Warm-up', 'Session'];3.0;1.0;32.4;12.7;7.2;5.5;40.6;Player10;4.0;1.1;2;8;5.0
385;;291.8324;0.0;2017-08-05;['Block-1', 'Set-pieces', 'Warm-up', 'Block-2', 'Session'];-2.0;-2.0;43.546570294366845;0.0;39.84905644143401;15.646097482737446;22.8668936107903;Player10;2.0;1.4010836547470196;5;8;4.5
388;4.4;301.687;0.0;2017-08-08;['11vs-1 set pieces ', 'Warm-up', 'Session', 'Set-pieces'];-2.0;-2.0;44.05867921645579;25.85094912560607;58.145132959616575;25.514337404968416;22.667552880739198;Player10;2.0;1.8051882561802663;8;8;4.8
391;4.8;326.5776;0.0;2017-08-11;['Warm-up', 'Game-11v11', 'Boxes-and set piec', '11v1', 'Session'];-2.0;-2.0;46.01301798873713;28.46095783180316;49.8788422480519;25.17722012488005;34.513775214195434;Player10;3.0;1.7893815477460362;11;8;5.0
392;5.0;206.2112;0.0;2017-08-12;['Session', 'Set-pieces', 'Preparation-to the', 'Warm-up'];-2.0;-2.0;49.35394562752657;25.850399139475762;37.2668507150133;19.0244886672736;29.915237263529114;Player10;3.0;1.4391650981275914;12;8;5.0
396;4.8;497.26160000000004;0.0;2017-08-16;['Functional-passing', '7v7plus7', 'Session', 'Session', 'Warm-up', 'Defensive-line 5v7'];-4.0;-4.0;108.41795328112656;61.802093650768725;124.75783998473887;59.423826034272636;84.6167250070752;Player10;8.0;4.442202867345976;16;8;
397;;366.1049;0.0;2017-08-17;['Game-11vs11', 'Warm-up', 'Session', '11v1-and strength'];-2.0;-2.0;50.308511128041;38.33344597186848;72.09022817966559;38.06580185877303;58.77234356443135;Player10;5.0;2.6890574229506212;17;8;5.0
398;5.0;281.6709;0.0;2017-08-18;['Session', 'Game-11v11', 'Core-and set piece', 'Tactic-warm up'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player10;4.0;0.0;18;8;5.0
399;5.0;180.0419;0.0;2017-08-19;['Warm-up', '11v10', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player10;3.0;0.0;19;8;5.0
402;4.6;269.5834;0.0;2017-08-22;['Defensive-line', 'Warm-up', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player10;5.0;0.0;22;8;5.0
403;5.0;427.4398;0.0;2017-08-23;['5v2', '11v1-and set piece', 'Session', 'Game-11v11'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player10;5.0;0.0;23;8;
404;;232.1223;0.0;2017-08-24;['Warm-up', 'Session', '11v10', 'Set-pieces'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player10;3.0;0.0;24;8;
409;;220.6569;0.0;2017-08-29;['Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player10;1.0;0.0;29;8;
410;;192.4318;0.0;2017-08-30;['Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player10;5.0;0.0;30;8;
415;;324.9442;0.0;2017-09-04;['Warm-up', 'Session', 'Passing-drill', 'Possession-10v10 c'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player10;4.0;0.0;4;9;
416;;468.8162;0.0;2017-09-05;['Warm-up', 'Defensive-line', 'Game-11v11', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player10;5.0;0.0;5;9;
417;;358.0032;0.0;2017-09-06;['Defensive-phase 1', 'Run-3', 'Defensive-phase 2', 'Session', 'Intermittent-run-2', 'Passing-drill', 'Run-1', 'Defensive-phase 3'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player10;6.0;0.0;6;9;
418;;191.8489;0.0;2017-09-07;['Session', 'Rotational-power a', 'Set-pieces and gen'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player10;1.0;0.0;7;9;
419;;348.6303;0.0;2017-09-08;['Game-11v11 with se', 'Session', '11v1', 'Passing-drill dami'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player10;4.0;0.0;8;9;
420;;186.6578;0.0;2017-09-09;['10v11', 'Warm-up', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player10;3.0;0.0;9;9;
429;;221.2312;0.0;2017-09-18;['Warm-up', '10v11', 'Session'];-2.0;-2.0;47.2;0.0;38.6;14.5;38.5;Player10;4.0;1.6;18;9;
430;;260.8426;0.0;2017-09-19;['Session'];-2.0;-2.0;88.0;65.7;49.0;50.4;38.0;Player10;4.0;2.6;19;9;
432;;305.9063;0.0;2017-09-21;['Set-pieces', 'Warm-up', 'Session', '10v11'];-2.0;-2.0;53.9;27.4;57.6;28.4;20.4;Player10;2.0;1.8;21;9;
435;5.0;259.9012;0.0;2017-09-24;['Warm-up', 'Session'];-2.0;-2.0;38.5;16.6;37.2;16.4;31.0;Player10;3.0;1.3;24;9;5.0
436;5.0;998.8397;0.0;2017-09-25;['Warm-up', 'Session', 'Game-11v11', 'Cross and finalizations and set pieces', 'Int-run 20 20', 'Boxes-5v2', 'Possession-10v10', 'Session', 'Position game 2x(4v4+2J) + 2x(4v4+3J)'];-4.0;-4.0;127.19999999999999;89.30000000000001;304.70000000000005;98.5;120.8;Player10;10.0;8.9;25;9;4.6
437;4.6;260.9259;0.0;2017-09-26;['Pass-drill free and cover ball circuit', 'Session', 'Set-pieces', 'General-strength'];-2.0;-2.0;35.6;0.0;28.7;11.6;21.5;Player10;2.0;1.1;26;9;5.0
438;5.0;400.4137;0.0;2017-09-27;['Boxes-5v2', '11v442', 'Session'];-2.0;-2.0;46.1;29.8;63.4;26.3;46.6;Player10;4.0;2.2;27;9;5.0
439;5.0;255.9759;0.0;2017-09-28;['Session', '10v11', 'Warm-up'];-2.0;-2.0;49.4;29.7;53.7;25.4;30.3;Player10;3.0;1.8;28;9;5.0
443;5.0;278.0582;0.0;2017-10-02;['Role-specific dril', 'Cross-and finaliza', 'Warm-up', 'Session'];-2.0;-2.0;42.1;37.3;51.6;30.4;33.1;Player10;3.0;1.9;2;10;5.0
444;5.0;787.6079;0.0;2017-10-03;['Session', 'Int-run 15 15', 'Game-11v11', 'Defensive-phase counter attack', 'Warm-up', '5th', 'Session', 'Position-game 4v4 ', '2nd', '3rd', '5v5-plus GKs', 'Boxes-5v2', '1st', '6th', '4th'];-4.0;-4.0;119.80000000000001;73.80000000000001;274.7;86.10000000000001;141.0;Player10;12.0;8.2;3;10;4.8
445;4.8;722.6612;0.0;2017-10-04;['Session', 'Game-11v11', '11v442', 'Damiano-2 version', 'Session'];-4.0;-4.0;125.3;98.2;243.1;98.30000000000001;74.9;Player10;7.0;7.3;4;10;
446;;506.685;0.0;2017-10-05;['Session'];-1.0;-1.0;65.0;81.2;54.0;56.6;61.9;Player10;5.0;3.2;5;10;
450;4.4;362.1995;0.0;2017-10-09;['Session', 'Passing-drill squa', 'Possession-10v10 c', 'Game-11v11'];-2.0;-2.0;70.4;26.0;68.9;24.8;40.3;Player10;4.0;2.2;9;10;5.0
451;5.0;287.4349;0.0;2017-10-10;['Warm-up', 'Situational-cross and finalizations', 'Session'];-2.0;-2.0;33.8;14.6;37.5;17.4;31.3;Player10;3.0;1.3;10;10;5.0
