date,playerName,duration,rpe,workload,splitStartTime,splitName,splitEndTime,totalDistance,sprintDistance,powerPlays,powerDistance,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,intensity,highspeedRunningDistance,highPowerDistance,highIntensityDeceleration,highIntensityAcceleration,heartRateGr90,heartRate85to90,explosiveDistance,distancePerMinute,cardioWorkload,averageMetabolicPower,,Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,DRILL,Date,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s,Distance (km),Distance Per Min (m/min),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Duration,Energy (kcal),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: > 20 G (Impacts),Impacts,Player Load,Player Name,Power Play Duration Zones: 0 - 2_5 s (Power Plays),Power Play Duration Zones: 2_5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7_5 s (Power Plays),Power Play Duration Zones: 7_5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Power Plays,Power Score (w/kg),Sec 85-89%,Sec 90-100%,Session Title,Split End Time,Split Name,Split Start Time,Sprint Distance (m),Tags,Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 89% Max HR (secs),Time in HR Load Zone 90% - 100% Max HR (secs),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Top Speed (m/s),Work Ratio,dirty,gdType,rpeTl
2018-01-17 00:00:00.000,Player4,4.866666666666666,0.0,0.6,2018-01-17 18:03:29.952,1st-block,2018-01-17 18:08:21.120,0.8057,0.0,9,621.4000000000001,0.0,17.3,0.0,0.0,129.2,340.817,283.3,0,2,,,-57.516999999999996,165.5591,0,13.1738,,0,6,7,2,0,Int run 15 15,43117,0,8,7,0,0,0.8057,165.5591,0.3007,0.0488,0.0191,0.0008,0,0.3687,0.0606,0.007,0,0,0.0545,0.0276,0.0836,0.3381,0.1814,0.0626,0.0266,0.005,0.0056,0.0186,0.0021,0.0602,0.122,0.2827,0.3408,0,292,96.4682,0,0,76,0,0,0,35.1295,Bic,0,0,0,0,9,9,13.1738,0,0,GD-4 (afternoon),43117.7558,1st-block,43117.75243,340.817, training,110.2,13.3,9.8,0.4,0,137.2,18.4,2.5,0,0,0,0,0,0,0,133.8,9.2,20,63.5,33.1,12.6,6.1,1,1.2,10.9,0.4,139.2,38.5,55.7,58.4,0,6.6578,50.4798,False,GD+3-4,
2018-01-17 00:00:00.000,Player4,16.966666666666665,0.0,2.3,2018-01-17 18:03:10.080,Int-run 15 15,2018-01-17 18:20:08.736,2.4973,5.0,27,1836.7000000000003,0.0,51.2,0.0,59.2,114.4,1004.126,831.5,0,4,,,-172.62599999999998,147.1913,0,11.6079,,0,10,22,4,0,Set pieces,43117,0,30,15,0,0,2.4973,147.1913,0.9287,0.1408,0.0594,0.0018,0,1.1776,0.178,0.011,0,0,0.2472,0.0931,0.254,1.0052,0.5263,0.1814,0.0799,0.0253,0.013,0.0664,0.0056,0.2701,0.3627,0.8604,0.9991,0.005,1018,296.6606,0,0,223,0,0,0,110.1724,Bic,0,0,0,0,27,27,11.6079,,,GD-4 (afternoon),43117.76399,Int-run 15 15,43117.7522,1004.126, training,396,39.6,29.2,0.9,0,492.8,56.1,3.8,0,0,0,0,0,0,0,540.7,32,60.1,188.2,94.7,36.8,18,5.5,2.6,38.7,1.1,560.5,117.2,169,171,0.7,7.2756,43.4309,False,GD+3-4,
2018-01-17 00:00:00.000,Player4,4.7,0.0,0.7,2018-01-17 18:09:24.192,2nd-block,2018-01-17 18:14:06.720,0.7965,5.0,9,594.0999999999999,0.0,16.0,0.0,17.7,131.5,298.978,237.60000000000002,0,1,,,-61.377999999999986,169.4617,0,13.302,,0,2,7,1,0,3rd block,43117,0,11,3,0,0,0.7965,169.4617,0.2848,0.0476,0.0178,0.0001,0,0.3907,0.0539,0.0015,0,0,0.0564,0.0296,0.0942,0.3565,0.1433,0.0622,0.0216,0.0063,0.0032,0.0222,0.001,0.0636,0.1207,0.3131,0.2939,0.005,282,94.3027,0,0,71,0,0,0,34.5611,Bic,0,0,0,0,9,9,13.302,193,7,GD-4 (afternoon),43117.7598,2nd-block,43117.75653,298.978, training,103.7,14,8.7,0.1,0,137.6,17.8,0.6,0,0,0,0,0,93,0,124.6,10.5,22.2,66.9,25.8,12.8,5.1,1.3,0.5,12.6,0.2,130.7,39.1,61.5,50.5,0.7,7.2756,51.9646,False,GD+3-4,
2018-01-17 00:00:00.000,Player4,27.283333333333335,0.0,0.1,2018-01-17 17:34:14.303,Set-pieces,2018-01-17 18:01:30.719,0.9526,0.0,0,22.000000000000004,0.0,0.0,2.8,0.0,26.0,0.0,1.0,7,1,,,1.0,34.914,0,2.4663,,0,24,10,1,0,Session,43117,0,17,9,7,0,0.9526,34.914,0.3982,0.0408,0.0046,0.0002,0,0.4502,0.0453,0.0104,0.0029,0,0.5743,0.0821,0.0822,0.021,0.001,0,0,0,0,0.192,0,0.6534,0.2829,0.0163,0,0,1637,101.3046,0,0,31,0,0,0,71.6042,Bic,0,0,0,0,0,0,2.4663,415,107,GD-4 (afternoon),43117.75105,Set-pieces,43117.73211,0, training,776.6,38.6,4.8,0.2,0,779,29.8,6.3,1.5,0,0,0,0,0,0,1450.2,34.2,23,6.1,0.3,0,0,0,0,123,0,1514.4,118.8,3.6,0,0,4.5156,4.6615,False,GD+3-4,
2018-01-17 00:00:00.000,Player4,59.833333333333336,5.0,2.2,2018-01-17 17:20:33.503,Session,2018-01-17 18:20:24.288,4.0869,5.0,27,1862.6000000000004,52.2,51.7,20.5,61.2,52.2,1004.126,834.4,8,8,,,-169.726,68.3044,0,5.1749,,0,61,38,8,0,Session,43117,0,67,34,8,0,4.0869,68.3044,1.5701,0.2134,0.0686,0.0031,0,1.9373,0.2649,0.0263,0.0033,0,1.1951,0.2261,0.3461,1.0282,0.5279,0.1816,0.0806,0.0255,0.0132,0.457,0.0056,1.3628,0.8432,0.8767,0.9991,0.005,3590,466.2752,0,0,272,0,0,0,237.4387,Bic,0,0,0,0,27,27,5.1749,99,0,GD-4 (afternoon),43117.76417,Session,43117.72261,1004.126, training,1603.3,109.4,39.2,1.8,0,1705.9,115.9,13.3,1.7,0,0,0,0,286,7,2775.2,89,88.1,195.1,95.3,36.9,18.3,5.6,2.7,283.2,1.1,2912.6,333.6,172.6,171,0.7,7.2756,15.9671,False,GD+3-4,299.1666666666667
2018-01-17 00:00:00.000,Player5,27.283333333333335,0.0,0.1,2018-01-17 17:34:14.303,Set-pieces,2018-01-17 18:01:30.719,0.6952,0.0,4,133.7,0.0,4.1,0.0,0.0,19.0,60.165,57.1,1,0,,,-3.0649999999999977,25.4822,0,1.8021,,0,3,4,0,0,Set pieces,43117,0,4,3,1,0,0.6952,25.4822,0.304,0.0226,0.0045,0.0001,0,0.3198,0.0407,0.0034,0.0002,0,0.4024,0.0193,0.0244,0.0766,0.0412,0.0133,0.0026,0,0,0.1154,0,0.4605,0.1072,0.0674,0.0602,0,1637,74.0193,0,0,13,0,0,0,48.9082,Briceag,0,0,1,3,0,4,1.8021,0,0,GD-4 (afternoon),43117.75105,Set-pieces,43117.73211,60.165, training,1001.9,21.8,4.1,0.1,0,584.7,22.4,1.6,0.1,0,0,0,0,0,0,1519.6,7.6,6.5,15,8.3,2.8,0.6,0,0,76.3,0,1564.4,48.3,13.6,10.4,0,6.0045,3.0244,False,GD+3-4,
2018-01-17 00:00:00.000,Player5,4.883333333333334,0.0,0.5,2018-01-17 18:15:03.743,3rd-block,2018-01-17 18:19:56.640,0.7638,0.0,9,581.8999999999999,0.0,15.1,0.0,0.0,121.5,387.119,230.59999999999997,0,8,,,-156.51900000000006,156.419,0,12.3066,,0,1,1,8,0,2nd block,43117,0,4,6,0,0,0.7638,156.419,0.2736,0.0339,0.017,0.0046,0,0.3767,0.0552,0.0028,0,0,0.0767,0.0266,0.0606,0.3513,0.1594,0.0405,0.0195,0.0071,0.0011,0.018,0.003,0.0843,0.0925,0.1999,0.3871,0,293,90.4266,0,0,35,0,0,0,29.7695,Briceag,0,0,0,0,9,9,12.3066,151,0,GD-4 (afternoon),43117.76385,3rd-block,43117.76046,387.119, training,109.7,10.1,8.3,2.6,0,142.9,18.1,1.1,0,0,0,0,0,29,226,149.7,9,14,63.8,28.9,8.6,4.7,2.1,0.3,10.8,0.9,156.4,30.2,39.3,66.9,0,6.1578,45.3552,False,GD+3-4,
2018-01-17 00:00:00.000,Player5,4.866666666666666,0.0,0.5,2018-01-17 18:03:29.952,1st-block,2018-01-17 18:08:21.120,0.7186,0.0,9,564.0999999999998,0.0,13.9,7.3,0.0,114.8,215.659,166.70000000000002,3,8,,,-48.958999999999975,147.6584,0,11.641,,0,0,1,8,0,Passing drill square,43117,0,0,6,3,0,0.7186,147.6584,0.286,0.0287,0.0148,0.0043,0.0001,0.3362,0.037,0.0105,0.001,0,0.0398,0.0228,0.0782,0.3974,0.1163,0.0266,0.0153,0.006,0.0011,0.0137,0.0014,0.0444,0.0995,0.359,0.2157,0,292,85.2732,0,0,36,0,0,0,28.6128,Briceag,0,0,0,0,9,9,11.641,0,0,GD-4 (afternoon),43117.7558,1st-block,43117.75243,215.659, training,127,8.9,7.1,3,0.1,127.2,14.2,4,0.4,0,0,0,0,185,26,148.3,7.8,18,74.4,22.7,6.7,3.7,1.7,0.3,7.9,0.4,152.9,31.1,69.9,38,0,5.9556,46.3172,False,GD+3-4,
2018-01-17 00:00:00.000,Player5,12.2,0.0,0.1,2018-01-17 17:20:43.008,Passing-drill square,2018-01-17 17:32:54.816,0.6085,0.0,0,15.1,0.0,0.0,3.1,0.0,38.1,0.0,5.8,3,5,,,5.8,49.8778,0,3.7676,,0,11,23,4,1,1st block,43117,0,22,20,3,0,0.6085,49.8778,0.2049,0.0435,0.0118,0.0021,0.0002,0.2741,0.0603,0.0108,0.0008,0,0.279,0.116,0.0246,0.0093,0.003,0.0017,0.0007,0.0002,0.0002,0.1738,0,0.3498,0.2587,0,0,0,732,69.1896,0,0,18,0,0,0,50.0541,Briceag,0,0,0,0,0,0,3.7676,172,0,GD-4 (afternoon),43117.73119,Passing-drill square,43117.72272,0, training,293.4,42.4,10.6,2.5,0.2,331.1,43.9,7.2,0.5,0,0,0,0,0,0,561.5,46.4,10.8,3.9,1.3,0.7,0.3,0.1,0.1,106.7,0,618.8,113,0,0,0,3.6356,11.0276,False,GD+3-4,
2018-01-17 00:00:00.000,Player5,59.833333333333336,5.0,2.0,2018-01-17 17:20:33.503,Session,2018-01-17 18:20:24.288,3.6878,0.0,31,1886.9000000000003,52.2,48.0,40.0,0.0,47.2,977.99,659.7999999999998,8,28,,,-318.19000000000017,61.6339,0,4.6877,,0,18,32,26,2,Set pieces,43117,0,33,44,8,0,3.6878,61.6339,1.4415,0.1626,0.0617,0.0152,0.0005,1.7245,0.2421,0.0372,0.0024,0,1.0054,0.2084,0.2424,1.2271,0.4732,0.1118,0.0468,0.0194,0.0035,0.3447,0.0051,1.1581,0.6572,0.8945,0.978,0,3590,422.3843,0,0,141,0,0,0,197.6917,Briceag,0,0,1,3,27,31,4.6877,0,0,GD-4 (afternoon),43117.76417,Session,43117.72261,977.99, training,1839.8,95.8,37.1,11.3,0.5,1467.8,119.5,17.5,1.1,0,0,0,0,322,436,2866.1,79.1,62.5,228.9,90.9,26.1,11.7,5.6,1,216.9,1.6,2989.6,255.6,174.8,170.4,0,6.1578,14.8256,False,GD+3-4,299.1666666666667
2018-01-17 00:00:00.000,Player5,4.7,0.0,0.6,2018-01-17 18:09:24.192,2nd-block,2018-01-17 18:14:06.720,0.7304,0.0,9,592.3000000000002,0.0,14.8,13.9,0.0,120.5,315.047,199.79999999999998,1,7,,,-115.24700000000004,155.4081,0,12.1909,,0,0,2,6,1,Int run 15 15,43117,0,3,7,1,0,0.7304,155.4081,0.295,0.031,0.0133,0.0041,0.0003,0.3326,0.0449,0.0088,0.0004,0,0.0485,0.0228,0.0541,0.3925,0.1533,0.0298,0.0088,0.0061,0.001,0.0128,0.0008,0.0542,0.0931,0.2681,0.315,0,282,86.4256,0,0,38,0,0,0,29.1115,Briceag,0,0,0,0,9,9,12.1909,0,0,GD-4 (afternoon),43117.7598,2nd-block,43117.75653,315.047, training,110.5,8.9,6.6,3.1,0.2,133.6,16.6,2.9,0.1,0,0,0,0,81,161,141,7.7,12.9,71.8,29.7,7.3,2.4,1.7,0.3,7.4,0.3,146,29.4,52,55.1,0,6.0045,47.3628,False,GD+3-4,
2018-01-17 00:00:00.000,Player5,16.983333333333334,0.0,1.7,2018-01-17 18:03:10.080,Int-run 15 15,2018-01-17 18:20:08.736,2.293,0.0,27,1738.1000000000004,0.0,43.6,39.2,0.0,104.6,917.825,596.9,4,23,,,-320.92500000000007,135.0157,0,10.5595,,0,1,4,22,1,1st block,43117,0,7,19,4,0,2.293,135.0157,0.893,0.0938,0.0451,0.013,0.0003,1.0864,0.1379,0.0221,0.0014,0,0.2434,0.0722,0.1929,1.1412,0.429,0.0968,0.0435,0.0192,0.0033,0.0464,0.0051,0.263,0.2851,0.8271,0.9178,0,1019,269.9188,0,0,109,0,0,0,92.2422,Briceag,0,0,0,0,27,27,10.5595,0,0,GD-4 (afternoon),43117.76399,Int-run 15 15,43117.7522,917.825, training,425.3,28.4,22,8.7,0.3,475.5,49.9,8,0.5,0,0,0,0,0,0,589,24.5,44.9,210,81.3,22.6,10.8,5.5,0.9,27.5,1.6,606.7,90.7,161.2,160,0,6.1578,39.4463,False,GD+3-4,
2018-01-17 00:00:00.000,Player6,78.8,5.0,4.1,2018-01-17 17:17:44.160,Session,2018-01-17 18:36:32.832,6.5317,222.6,41,3379.8999999999996,57.4,107.8,20.9,133.0,63.5,2560.522,2404.0999999999995,17,13,,,-156.42200000000048,82.8894,0,6.3215,,0,63,55,13,0,1st block,43117,0,67,50,15,2,6.5317,82.8894,2.8339,0.2843,0.0937,0.007,0,2.8087,0.387,0.1037,0.0124,0.0009,1.2495,0.3482,0.2558,0.9758,1.5122,0.6311,0.1768,0.0542,0.0206,1.2985,0.0092,1.7962,1.4612,0.7138,2.3379,0.2226,4728,750.0372,0,0,91,0,0,0,291.4632,Burlacu,0,1,1,1,38,41,6.3215,64,0,GD-4 (afternoon),43117.77538,Session,43117.72065,2560.522, training,2504.4,139.7,52.8,4.2,0,1826.8,160.5,34.8,4.4,0.4,0,0,0,160,0,3108,138,70.5,187,253.3,109,33.1,11.1,4.3,811.6,2.1,3527.1,646.2,141.3,382,31.4,7.3423,19.8287,True,GD+3-4,394.0
2018-01-17 00:00:00.000,Player9,12.2,0.0,0.0,2018-01-17 17:20:43.008,Passing-drill square,2018-01-17 17:32:54.816,0.8361,0.0,0,7.8,0.0,0.0,1.2,0.0,52.1,0.0,1.9,1,1,,,1.9,68.5348,0,5.1173,,0,40,22,1,0,2nd block,43117,0,55,9,1,0,0.8361,68.5348,0.3009,0.067,0.0074,0.0004,0,0.3784,0.0779,0.0039,0.0001,0,0.2464,0.2009,0.0339,0.0059,0.0017,0.0002,0,0,0,0.3472,0,0.3148,0.5213,0,0,0,732,93.9768,0,0,19,0,0,0,56.063,Datkovic,0,0,0,0,0,0,5.1173,190,45,GD-4 (afternoon),43117.73119,Passing-drill square,43117.72272,0, training,293,52.6,5.9,0.5,0,329.7,47.8,2.2,0.1,0,0,0,0,0,4,440.3,85.2,14.8,2.3,0.7,0.1,0,0,0,188.4,0,495.7,236.1,0,0,0,3.7334,23.9,False,GD+3-4,
2018-01-17 00:00:00.000,Player9,59.833333333333336,3.0,2.1,2018-01-17 17:20:33.503,Session,2018-01-17 18:20:24.288,4.4737,0.0,33,2081.4999999999995,31.3,74.2,25.8,0.0,57.7,1009.333,877.5000000000001,12,18,,,-131.83299999999986,74.7687,0,5.7992,,0,75,50,16,2,2nd block,43117,0,88,45,9,3,4.4737,74.7687,1.6996,0.2648,0.087,0.0091,0.0003,2.0172,0.3258,0.0618,0.0058,0.0022,1.0456,0.389,0.3597,1.204,0.5479,0.1863,0.0877,0.0334,0.0109,0.5979,0.0113,1.235,1.1619,1.0674,1.0093,0,3590,522.5266,1,0,193,3,0,4,204.7606,Datkovic,0,3,0,3,27,33,5.7992,189,1,GD-4 (afternoon),43117.76417,Session,43117.72261,1009.333, training,1864.1,135,41.8,5.4,0.3,1384.7,133.2,23.1,2.1,0.8,0,0,0,212,20,2584,154.1,96.6,228.3,103.9,38.4,20.1,8.8,2.9,350.4,3,2737.1,469.5,209.7,174.2,0,6.4889,20.4707,False,GD+3-4,179.5
2018-01-17 00:00:00.000,Player9,4.7,0.0,0.7,2018-01-17 18:09:24.192,2nd-block,2018-01-17 18:14:06.720,0.7975,0.0,9,632.6999999999999,0.0,22.2,7.1,0.0,132.5,312.438,264.19999999999993,1,4,,,-48.238000000000056,169.684,0,13.5349,,0,2,4,3,1,Passing drill square,43117,0,9,5,0,1,0.7975,169.684,0.3314,0.0375,0.0151,0.0017,0.0002,0.3471,0.0548,0.009,0.0004,0.0003,0.0569,0.0238,0.0677,0.3685,0.1657,0.0594,0.0287,0.0078,0.0015,0.0164,0.0011,0.0623,0.1005,0.3223,0.3124,0,282,95.9532,0,0,54,0,0,0,28.4102,Datkovic,0,0,0,0,9,9,13.5349,0,0,GD-4 (afternoon),43117.7598,2nd-block,43117.75653,312.438, training,118.1,11.6,7.5,1,0.2,125.4,15.6,2.9,0.1,0.1,0,0,0,71,0,127.8,8.2,16.3,68.7,30.9,11.9,6.2,1.9,0.5,9.7,0.4,132.7,32.7,63,54.1,0,6.4889,51.4336,False,GD+3-4,
2018-01-17 00:00:00.000,Player9,27.283333333333335,0.0,0.3,2018-01-17 17:34:14.303,Set-pieces,2018-01-17 18:01:30.719,1.0957,0.0,6,162.70000000000002,0.0,7.5,9.5,0.0,30.8,10.831,78.0,9,3,,,67.169,40.1617,0,3.0581,,0,24,16,3,0,1st block,43117,0,16,15,7,2,1.0957,40.1617,0.4024,0.0911,0.0204,0.0014,0,0.4571,0.0882,0.0285,0.0049,0.0019,0.522,0.1186,0.1105,0.0847,0.0467,0.0176,0.007,0.0025,0.001,0.1819,0.0032,0.6101,0.3464,0.1284,0.0108,0,1637,125.6109,1,0,39,3,0,4,56.8054,Datkovic,0,3,0,3,0,6,3.0581,0,0,GD-4 (afternoon),43117.75105,Set-pieces,43117.73211,10.831, training,955.1,49.7,9.6,0.5,0,572.8,35.5,11.1,1.8,0.7,0,0,0,0,0,1402.1,43.9,31.1,19.8,12.3,4.8,2,0.7,0.3,119.1,0.7,1472,136.4,26.5,1.9,0,5.7845,7.5147,False,GD+3-4,
2018-01-17 00:00:00.000,Player9,4.883333333333334,0.0,0.8,2018-01-17 18:15:03.743,3rd-block,2018-01-17 18:19:56.640,0.8239,0.0,9,650.2999999999998,0.0,22.8,13.1,0.0,131.8,372.308,274.3,1,6,,,-98.00799999999998,168.7141,0,13.4704,,0,3,3,6,0,3rd block,43117,0,4,7,1,0,0.8239,168.7141,0.3082,0.0346,0.0209,0.0037,0,0.3965,0.0492,0.0105,0.0005,0,0.0669,0.0201,0.0697,0.376,0.1696,0.0577,0.0249,0.0135,0.0055,0.0167,0.0031,0.0732,0.0906,0.2877,0.3723,0,293,98.9442,0,0,36,0,0,0,29.0161,Datkovic,0,0,0,0,9,9,13.4704,,,GD-4 (afternoon),43117.76385,3rd-block,43117.76046,372.308, training,120.8,10,8.7,2.2,0,132.5,15.1,3.3,0.1,0,0,0,0,124,15,137.3,7.2,16.2,68.9,30.2,11.3,5.8,3.8,1.3,9.9,0.8,143.1,29.5,56,64.1,0,6.3823,49.5046,False,GD+3-4,
2018-01-17 00:00:00.000,Player9,16.983333333333334,0.0,2.1,2018-01-17 18:03:10.080,Int-run 15 15,2018-01-17 18:20:08.736,2.4559,0.0,27,1911.1,0.0,67.0,27.9,0.0,112.9,998.502,797.7,2,14,,,-200.8019999999999,144.6066,0,11.515,,0,9,12,12,2,2nd block,43117,0,17,20,1,1,2.4559,144.6066,0.9579,0.1054,0.0592,0.0073,0.0003,1.1385,0.1581,0.0281,0.0008,0.0003,0.2117,0.066,0.2153,1.1134,0.4995,0.1685,0.0808,0.0309,0.0099,0.0519,0.0081,0.2331,0.2853,0.939,0.9985,0,1019,294.315,0,0,135,0,0,0,87.5627,Datkovic,0,0,0,0,27,27,11.515,0,0,GD-4 (afternoon),43117.76399,Int-run 15 15,43117.7522,998.502, training,474.2,31.7,26.1,4.4,0.3,424,48.4,9.1,0.2,0.1,0,0,0,0,0,551.6,23.2,50.7,206.2,90.9,33.5,18.1,8.1,2.6,31.3,2.3,570.5,92.5,183.2,172.3,0,6.4889,42.6902,False,GD+3-4,
2018-01-17 00:00:00.000,Player9,4.866666666666666,0.0,0.8,2018-01-17 18:03:29.952,1st-block,2018-01-17 18:08:21.120,0.7909,0.0,9,627.9,0.0,22.0,0.0,0.0,127.1,313.755,259.0,0,4,,,-54.754999999999995,162.5153,0,13.0014,,0,4,5,3,1,Session,43117,0,4,8,0,0,0.7909,162.5153,0.2997,0.0333,0.0232,0.0019,0.0001,0.3703,0.0539,0.0086,0,0,0.0495,0.0221,0.0778,0.3689,0.1641,0.0514,0.0272,0.0095,0.0029,0.0136,0.0039,0.054,0.0942,0.329,0.3138,0,292,95.2054,0,0,45,0,0,0,27.8613,Datkovic,0,0,0,0,9,9,13.0014,473,109,GD-4 (afternoon),43117.7558,1st-block,43117.75243,313.755, training,123.9,10.1,9.9,1.2,0.1,126.5,17.2,2.9,0,0,0,0,0,15,0,138.9,7.8,18.2,68.6,29.8,10.3,6.1,2.4,0.8,7.8,1.1,143.2,30.3,64.2,54.1,0,6.4801,49.5545,False,GD+3-4,
2018-01-17 00:00:00.000,Player10,12.2,0.0,0.1,2018-01-17 17:20:43.008,Passing-drill square,2018-01-17 17:32:54.816,0.8369,0.0,1,29.1,0.0,0.9,3.1,0.0,52.9,0.0,12.299999999999999,1,5,,,12.299999999999999,68.6024,0,5.3103,,0,32,21,5,0,3rd block,43117,0,39,13,1,0,0.8369,68.6024,0.2639,0.0748,0.0185,0.0021,0,0.3766,0.0904,0.0102,0.0003,0,0.2272,0.2557,0.0573,0.0168,0.0041,0.0027,0.0029,0.0018,0.0004,0.2677,0.0004,0.2937,0.5385,0.0048,0,0,732,97.5209,0,0,60,0,0,0,70.8634,Dimitrov,0,1,0,0,0,1,5.3103,100,129,GD-4 (afternoon),43117.73119,Passing-drill square,43117.72272,0, training,267.7,57.1,13.7,1.7,0,332.2,54.4,4.8,0.2,0,0,0,0,0,0,447.6,100.7,21.8,6.6,1.5,1.1,1,0.5,0.1,150.8,0.1,503.5,227.3,1,0,0,5.0223,24.0093,False,GD+3-4,
2018-01-17 00:00:00.000,Player10,4.866666666666666,0.0,0.5,2018-01-17 18:03:29.952,1st-block,2018-01-17 18:08:21.120,0.7575,0.0,9,578.3,0.0,15.3,0.0,0.0,121.2,317.717,246.00000000000003,0,5,,,-71.71699999999996,155.6464,0,12.3218,,0,0,4,5,0,Set pieces,43117,0,7,4,0,0,0.7575,155.6464,0.2787,0.0437,0.0154,0.0022,0,0.3553,0.0589,0.0034,0,0,0.0604,0.0285,0.0652,0.3323,0.1589,0.0573,0.0206,0.0073,0.0019,0.025,0,0.0681,0.1141,0.2576,0.3177,0,292,90.2313,0,0,151,0,0,0,38.3103,Dimitrov,0,0,0,0,9,9,12.3218,0,0,GD-4 (afternoon),43117.7558,1st-block,43117.75243,317.717, training,108.5,12.7,8,1.9,0,140.5,19.1,1.1,0,0,0,0,0,19,0,142,9.1,15.7,61.7,29.7,12.1,4.7,1.8,0.4,14.6,0,148.8,37.8,50.3,54.9,0,6.2356,46.9842,False,GD+3-4,
2018-01-17 00:00:00.000,Player10,16.983333333333334,0.0,1.8,2018-01-17 18:03:10.080,Int-run 15 15,2018-01-17 18:20:08.736,2.484,0.0,27,1769.6999999999998,0.0,50.2,0.0,0.0,113.5,1156.164,951.5,0,9,,,-204.664,146.2593,0,11.4944,,0,5,18,9,0,3rd block,43117,0,24,10,0,0,2.484,146.2593,0.9111,0.1364,0.0506,0.0047,0,1.2003,0.1735,0.0073,0,0,0.3168,0.1027,0.1838,0.8182,0.6243,0.2145,0.0741,0.0287,0.0066,0.1109,0.0033,0.3744,0.3482,0.6053,1.1562,0,1019,293.8165,0,0,404,0,0,0,127.5378,Dimitrov,0,0,0,0,27,27,11.4944,0,0,GD-4 (afternoon),43117.76399,Int-run 15 15,43117.7522,1156.164, training,387.1,40,25.6,3.8,0,505.5,54.4,2.2,0,0,0,0,0,0,0,541,33.9,44.5,151,110.3,42.7,15.7,6.7,1.7,70.3,0.8,587,117.3,118.9,195.4,0,6.7667,40.4575,False,GD+3-4,
