,splitName,playerName,workload,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,cardioWorkload
13297,Block-1,Player3,0.3,0.0,6.1,7.3,6.5,0
13298,Session,Player4,2.5,53.7,53.1,51.1,45.2,0
13299,Block-3,Player4,0.3,0.0,8.2,7.4,0.0,0
13300,Defensive-phase 7 plus 1 vs 8,Player4,2.0,0.0,51.3,48.3,41.7,0
13301,Warm-up,Player4,0.1,0.0,1.9,2.8,0.0,0
13302,Block-2,Player4,0.8,0.0,20.2,14.7,18.0,0
13303,Block-1,Player4,0.2,0.0,7.0,4.9,0.0,0
13304,Block-4,Player4,0.7,0.0,16.1,22.0,11.7,0
13305,Block-2,Player5,0.5,0.0,12.9,11.4,7.3,0
13306,Defensive-phase 7 plus 1 vs 8,Player5,2.0,0.0,54.5,46.2,36.2,0
13307,Session,Player5,2.6,53.7,57.2,55.0,40.3,0
13308,Block-1,Player5,0.5,0.0,13.2,11.6,11.9,0
13309,Warm-up,Player5,0.3,0.0,2.8,9.8,0.0,0
13310,Block-3,Player5,0.6,0.0,15.7,12.0,11.7,0
13311,Block-4,Player5,0.5,0.0,13.2,11.8,6.5,0
13312,Session,Player10,1.9,42.9,35.6,39.6,35.9,0
13313,Warm-up,Player10,0.1,0.0,1.4,3.4,0.0,0
13314,Block-4,Player10,0.4,0.0,7.9,9.3,0.0,0
13315,Defensive-phase 7 plus 1 vs 8,Player10,1.5,0.0,34.2,36.4,32.3,0
13316,Block-1,Player10,0.2,0.0,4.3,5.9,6.7,0
13317,Block-3,Player10,0.3,0.0,6.0,7.7,0.0,0
13318,Block-2,Player10,0.7,0.0,16.2,13.9,15.8,0
13319,Block-1,Player11,0.6,0.0,18.5,9.1,13.5,0
13320,Warm-up,Player11,0.1,0.0,3.3,0.0,0.0,0
13321,Block-4,Player11,0.6,0.0,16.5,12.4,0.0,0
13322,Defensive-phase 7 plus 1 vs 8,Player11,2.3,0.0,66.9,37.3,49.1,0
13323,Block-2,Player11,0.4,0.0,11.6,7.2,7.7,0
13324,Block-3,Player11,0.8,0.0,20.7,9.3,23.2,0
13325,Session,Player11,2.8,53.7,70.2,41.7,52.6,0
13326,Defensive-phase 7 plus 1 vs 8,Player12,1.8,0.0,44.0,49.3,30.0,0
13327,Warm-up,Player12,0.2,0.0,2.6,6.5,0.0,0
13328,Block-3,Player12,0.6,0.0,16.3,12.9,9.7,0
13329,Session,Player12,2.3,42.9,46.5,55.4,34.8,0
13330,Block-2,Player12,0.4,0.0,6.7,11.4,0.0,0
13331,Block-4,Player12,0.5,0.0,10.3,13.8,0.0,0
13332,Block-1,Player12,0.5,0.0,10.8,11.7,9.4,0
13333,Block-2,Player13,0.8,0.0,17.7,18.9,19.4,0
13334,Defensive-phase 7 plus 1 vs 8,Player13,2.1,0.0,46.8,55.7,39.7,0
13335,Block-4,Player13,0.4,0.0,7.6,12.5,0.0,0
13336,Block-1,Player13,0.5,0.0,11.0,11.0,9.6,0
13337,Warm-up,Player13,0.2,0.0,2.6,6.4,0.0,0
13338,Block-3,Player13,0.5,0.0,10.7,13.5,7.4,0
13339,Session,Player13,2.4,32.2,49.3,61.7,42.8,0
13340,Session,Player14,2.0,32.2,42.6,45.2,39.0,0
13341,Defensive-phase 7 plus 1 vs 8,Player14,1.7,0.0,39.7,40.3,34.8,0
13342,Block-1,Player14,0.4,0.0,10.1,6.9,8.8,0
13343,Block-3,Player14,0.4,0.0,10.1,8.9,11.4,0
13344,Block-2,Player14,0.5,0.0,10.9,12.8,9.1,0
13345,Block-4,Player14,0.4,0.0,8.6,12.0,6.8,0
13346,Warm-up,Player14,0.2,0.0,2.9,5.2,0.0,0
13347,Block-2,Player16,0.5,0.0,11.7,11.0,0.0,0
13348,Warm-up,Player16,0.1,0.0,2.1,2.9,0.0,0
13349,Block-1,Player16,0.4,0.0,10.8,7.4,10.4,0
13350,Session,Player16,2.9,42.9,66.1,42.8,74.2,0
13351,Defensive-phase 7 plus 1 vs 8,Player16,2.6,0.0,64.1,39.9,71.7,0
13352,Block-3,Player16,1.1,0.0,20.7,11.1,35.7,0
13353,Block-4,Player16,0.8,0.0,21.2,10.6,22.9,0
13354,Block-3,Player18,0.7,0.0,17.7,18.3,12.9,0
13355,Warm-up,Player18,0.3,0.0,3.3,8.8,0.0,0
13356,Defensive-phase 7 plus 1 vs 8,Player18,2.2,0.0,48.2,50.7,51.4,0
13357,Block-4,Player18,0.5,0.0,9.4,9.8,12.9,0
13358,Block-1,Player18,0.7,0.0,14.1,10.9,20.1,0
13359,Block-2,Player18,0.4,0.0,6.7,11.8,6.5,0
13360,Session,Player18,2.5,32.2,51.4,59.0,54.7,0
13361,Block-1,Player19,0.8,0.0,18.1,15.8,20.2,0
13362,Block-4,Player19,0.2,0.0,3.7,4.1,0.0,0
13363,Defensive-phase 7 plus 1 vs 8,Player19,1.9,0.0,46.2,40.0,45.7,0
13364,Warm-up,Player19,0.1,0.0,3.0,4.2,0.0,0
13365,Block-3,Player19,0.6,0.0,15.4,14.0,12.4,0
13366,Session,Player19,2.2,32.2,49.1,44.1,49.4,0
13367,Block-2,Player19,0.4,0.0,9.0,6.9,10.4,0
13368,Warm-up,Player25,0.2,0.0,3.5,7.7,0.0,0
13369,Block-4,Player25,0.8,0.0,19.8,11.9,20.0,0
13370,Session,Player25,3.2,53.7,75.3,59.6,68.3,0
13371,Block-3,Player25,0.7,0.0,20.5,12.9,15.6,0
13372,Defensive-phase 7 plus 1 vs 8,Player25,2.7,0.0,71.8,52.2,64.8,0
13373,Block-2,Player25,0.7,0.0,16.9,15.8,15.8,0
13374,Block-1,Player25,0.6,0.0,14.7,12.0,16.2,0
13375,Defensive-phase 7 plus 1 vs 8,Player28,2.5,0.0,57.5,70.6,41.6,0
13376,Block-4,Player28,0.7,0.0,17.0,22.0,10.0,0
13377,Block-1,Player28,0.5,0.0,10.8,12.9,8.3,0
13378,Warm-up,Player28,0.3,0.0,4.8,8.6,0.0,0
13379,Block-3,Player28,0.5,0.0,10.4,13.2,10.1,0
13380,Block-2,Player28,0.8,0.0,19.1,22.4,14.5,0
13381,Session,Player28,3.0,42.9,62.3,78.8,46.7,0
13382,Defensive-phase 7 plus 1 vs 8,Player32,2.3,0.0,50.0,47.0,62.4,0
13383,Block-2,Player32,0.4,0.0,6.3,12.9,0.0,0
13384,Block-3,Player32,0.9,0.0,16.4,14.2,26.8,0
13385,Warm-up,Player32,0.2,0.0,2.7,7.5,0.0,0
13386,Session,Player32,2.6,32.2,52.7,54.4,65.2,0
13387,Block-1,Player32,0.9,0.0,20.6,12.6,27.2,0
13388,Block-4,Player32,0.3,0.0,6.5,7.8,5.9,0
13389,Boxes-8v2,Player1,0.2,0.0,0.0,6.3,0.0,0
13390,Session,Player1,1.0,20.0,7.2,33.0,12.7,0
13391,Set-pieces defensive,Player1,0.5,0.0,5.9,16.6,7.5,0
13392,Boxes-8v2,Player2,0.2,0.0,0.0,4.7,0.0,0
13393,Session,Player2,1.3,19.5,24.6,34.6,0.0,0
13394,Set-pieces defensive,Player2,0.7,0.0,5.5,25.0,0.0,0
13395,Set-pieces defensive,Player3,0.3,0.0,5.1,9.7,0.0,0
13396,Boxes-8v2,Player3,0.1,0.0,0.0,2.0,0.0,0
13397,Session,Player3,0.7,19.3,7.0,13.8,0.0,0
13398,Boxes-8v2,Player4,0.1,0.0,0.0,4.1,0.0,0
13399,Set-pieces defensive,Player4,0.7,0.0,7.5,22.4,0.0,0
13400,Session,Player4,1.1,28.2,7.6,26.6,0.0,0
13401,Set-pieces defensive,Player5,0.6,0.0,9.5,20.1,7.9,0
13402,Session,Player5,1.2,19.9,17.2,36.5,15.0,0
13403,Boxes-8v2,Player5,0.1,0.0,0.0,3.6,0.0,0
13404,Boxes-8v2,Player10,0.1,0.0,0.0,1.9,0.0,0
13405,Set-pieces defensive,Player10,0.4,0.0,6.4,14.2,6.1,0
13406,Session,Player10,0.8,19.9,9.1,22.6,11.8,0
13407,Boxes-8v2,Player11,0.3,0.0,0.0,7.3,0.0,0
13408,Session,Player11,1.3,18.8,12.8,37.2,0.0,0
13409,Set-pieces defensive,Player11,0.9,0.0,12.2,30.2,0.0,0
13410,Set-pieces defensive,Player12,1.2,0.0,15.3,37.7,0.0,0
13411,Boxes-8v2,Player12,0.1,0.0,0.0,4.2,0.0,0
13412,Session,Player12,1.3,9.4,15.6,42.5,0.0,0
13413,Session,Player13,1.5,19.7,16.6,49.7,17.3,0
13414,Set-pieces defensive,Player13,0.8,0.0,5.0,26.4,0.0,0
13415,Boxes-8v2,Player13,0.1,0.0,0.0,2.9,0.0,0
13416,Boxes-8v2,Player14,0.0,0.0,0.0,0.0,0.0,0
13417,Session,Player14,0.7,19.6,6.7,11.1,0.0,0
13418,Set-pieces defensive,Player14,0.3,0.0,4.2,9.0,0.0,0
13419,Set-pieces defensive,Player16,0.8,0.0,10.1,26.8,0.0,0
13420,Session,Player16,1.1,18.8,10.3,29.8,0.0,0
13421,Boxes-8v2,Player16,0.1,0.0,0.0,3.3,0.0,0
13422,Session,Player18,1.0,10.0,10.3,33.6,13.2,0
13423,Boxes-8v2,Player18,0.1,0.0,0.0,1.7,0.0,0
13424,Set-pieces defensive,Player18,0.6,0.0,5.7,22.1,7.3,0
13425,Session,Player19,0.8,9.4,11.8,22.8,15.6,0
13426,Set-pieces defensive,Player19,0.7,0.0,11.5,18.9,14.0,0
13427,Boxes-8v2,Player19,0.1,0.0,0.0,3.0,0.0,0
13428,Set-pieces defensive,Player25,1.0,0.0,17.4,35.9,11.0,0
13429,Session,Player25,1.4,18.8,18.3,47.4,13.9,0
13430,Boxes-8v2,Player25,0.2,0.0,0.0,6.2,0.0,0
13431,Set-pieces defensive,Player28,0.6,0.0,7.3,23.2,8.1,0
13432,Boxes-8v2,Player28,0.2,0.0,0.0,6.2,0.0,0
13433,Session,Player28,0.9,10.0,7.8,31.9,14.6,0
13434,Set-pieces defensive,Player32,1.2,0.0,8.5,40.0,0.0,0
13435,Boxes-8v2,Player32,0.1,0.0,0.0,3.9,0.0,0
13436,Session,Player32,1.4,19.8,8.7,44.6,0.0,0
13437,Game-11v11,Player1,0.6,0.0,9.7,18.6,10.5,0
13438,Session,Player1,1.6,41.8,23.1,32.3,29.8,0
13439,Offensive-phase 11v1 plus 11v7,Player1,0.6,0.0,13.3,13.5,17.6,0
13440,Warm-up,Player1,0.0,0.0,0.0,0.0,0.0,0
13441,Session,Player2,1.8,32.9,41.4,36.4,34.5,0
13442,Session,Player3,1.4,31.4,20.9,27.3,27.9,0
13443,Offensive-phase 11v1 plus 11v7,Player3,0.5,0.0,10.3,13.5,13.6,0
13444,Game-11v11,Player3,0.5,0.0,10.4,13.1,12.0,0
13445,Warm-up,Player3,0.0,0.0,0.0,1.4,0.0,0
13446,Session,Player4,1.2,20.9,23.1,23.1,28.5,0
13447,Offensive-phase 11v1 plus 11v7,Player4,0.5,0.0,14.5,10.1,0.0,0
13448,Warm-up,Player4,0.0,0.0,0.0,0.0,0.0,0
13449,Game-11v11,Player4,0.5,0.0,8.6,13.3,11.0,0
13450,Session,Player5,1.6,31.4,28.0,36.6,28.7,0
13451,Offensive-phase 11v1 plus 11v7,Player5,0.7,0.0,19.5,14.5,16.6,0
13452,Game-11v11,Player5,0.6,0.0,8.5,21.8,9.6,0
13453,Warm-up,Player5,0.0,0.0,0.0,0.0,0.0,0
13454,Session,Player6,1.1,20.7,25.4,22.4,0.0,0
13455,Offensive-phase 11v1 plus 11v7,Player10,0.6,0.0,13.0,12.3,16.9,0
13456,Session,Player10,1.5,31.4,23.1,31.9,30.5,0
13457,Game-11v11,Player10,0.6,0.0,10.1,19.5,10.9,0
13458,Warm-up,Player10,0.0,0.0,0.0,0.0,0.0,0
13459,Offensive-phase 11v1 plus 11v7,Player11,0.6,0.0,13.2,12.8,15.1,0
13460,Session,Player11,1.6,41.8,25.6,32.2,29.8,0
13461,Game-11v11,Player11,0.6,0.0,12.1,18.7,0.0,0
13462,Warm-up,Player11,0.0,0.0,0.0,0.9,0.0,0
13463,Warm-up,Player12,0.1,0.0,0.0,2.1,0.0,0
13464,Game-11v11,Player12,0.8,0.0,15.4,24.9,16.1,0
13465,Offensive-phase 11v1 plus 11v7,Player12,0.8,0.0,17.0,20.6,0.0,0
13466,Session,Player12,1.8,31.4,32.5,46.9,31.2,0
13467,Warm-up,Player13,0.0,0.0,0.0,1.3,0.0,0
13468,Session,Player13,1.7,31.4,29.3,43.3,29.1,0
13469,Offensive-phase 11v1 plus 11v7,Player13,0.7,0.0,14.9,15.9,14.7,0
13470,Game-11v11,Player13,0.8,0.0,14.2,25.8,12.1,0
13471,Offensive-phase 11v1 plus 11v7,Player14,0.9,0.0,20.3,12.6,26.3,0
13472,Warm-up,Player14,0.0,0.0,0.0,0.0,0.0,0
13473,Session,Player14,1.9,41.8,33.6,34.2,41.0,0
13474,Game-11v11,Player14,0.7,0.0,13.3,21.8,13.5,0
13475,Session,Player16,1.5,31.4,28.6,25.4,32.6,0
13476,Game-11v11,Player16,0.6,0.0,13.4,14.0,12.0,0
13477,Offensive-phase 11v1 plus 11v7,Player16,0.6,0.0,15.1,10.4,18.3,0
13478,Warm-up,Player16,0.0,0.0,0.0,1.2,0.0,0
13479,Game-11v11,Player18,1.0,0.0,22.5,24.1,19.3,0
13480,Warm-up,Player18,0.1,0.0,0.0,3.1,0.0,0
13481,Offensive-phase 11v1 plus 11v7,Player18,1.0,0.0,24.2,20.6,26.5,0
13482,Session,Player18,2.3,41.8,46.9,47.0,48.1,0
13483,Session,Player19,1.7,41.8,28.4,30.3,37.3,0
13484,Warm-up,Player19,0.0,0.0,0.0,0.0,0.0,0
13485,Offensive-phase 11v1 plus 11v7,Player19,0.9,0.0,19.4,17.4,23.0,0
13486,Game-11v11,Player19,0.5,0.0,8.9,11.1,12.6,0
13487,Session,Player21,0.7,19.1,9.4,15.9,12.5,0
13488,Offensive-phase 11v1 plus 11v7,Player21,0.5,0.0,9.3,15.3,10.2,0
13489,Warm-up,Player21,0.0,0.0,0.0,0.0,0.0,0
13490,Offensive-phase 11v1 plus 11v7,Player23,0.4,0.0,10.4,8.6,0.0,0
13491,Session,Player23,0.9,28.6,11.5,10.0,0.0,0
13492,Warm-up,Player23,0.1,0.0,1.1,1.8,0.0,0
13493,Warm-up,Player25,0.0,0.0,0.0,0.0,0.0,0
13494,Session,Player25,1.5,31.4,27.2,30.9,0.0,0
13495,Game-11v11,Player25,1.0,0.0,22.6,25.9,0.0,0
13496,Offensive-phase 11v1 plus 11v7,Player25,0.2,0.0,4.7,5.0,0.0,0
13497,Game-11v11,Player28,0.9,0.0,17.2,30.7,14.2,0
13498,Offensive-phase 11v1 plus 11v7,Player28,1.0,0.0,22.4,26.1,18.1,0
13499,Session,Player28,2.2,31.4,39.8,60.3,34.9,0
13500,Warm-up,Player28,0.1,0.0,0.0,4.1,0.0,0
13501,Session,Player29,1.1,28.6,17.9,15.8,25.8,0
13502,Offensive-phase 11v1 plus 11v7,Player29,0.8,0.0,17.6,15.1,24.1,0
13503,Warm-up,Player29,0.0,0.0,0.0,0.0,0.0,0
13504,Session,Player32,1.9,31.4,35.5,49.5,33.6,0
13505,Offensive-phase 11v1 plus 11v7,Player32,0.9,0.0,20.7,21.6,19.1,0
13506,Game-11v11,Player32,0.8,0.0,14.6,26.4,12.4,0
13507,Warm-up,Player32,0.1,0.0,0.0,1.6,0.0,0
13508,Warm-up,Player1,0.2,0.0,3.2,7.8,0.0,0
13509,Session,Player1,1.4,31.8,23.9,33.8,22.9,0
13510,10v11,Player1,1.0,0.0,20.8,26.5,18.0,0
13511,10v11,Player2,1.1,0.0,27.2,28.5,23.2,0
13512,Session,Player2,1.4,21.2,29.3,35.0,27.2,0
13513,Warm-up,Player2,0.2,0.0,2.2,6.7,0.0,0
13514,10v11,Player3,0.6,0.0,12.2,15.2,14.9,0
13515,Session,Player3,1.0,21.2,14.0,20.4,20.0,0
13516,Warm-up,Player3,0.2,0.0,1.7,5.1,0.0,0
13517,Warm-up,Player4,0.1,0.0,1.3,3.0,0.0,0
13518,10v11,Player4,0.6,0.0,14.2,16.1,0.0,0
13519,Session,Player4,0.9,21.2,15.5,18.8,0.0,0
13520,Session,Player5,1.1,21.2,17.0,25.2,19.9,0
13521,Warm-up,Player5,0.2,0.0,1.6,5.9,0.0,0
13522,10v11,Player5,0.7,0.0,15.5,19.6,14.7,0
13523,Session,Player6,1.5,35.6,24.9,30.2,0.0,0
13524,10v11,Player10,0.5,0.0,11.5,13.1,12.0,0
13525,Warm-up,Player10,0.2,0.0,1.6,5.3,0.0,0
13526,Session,Player10,0.9,21.2,13.1,18.2,18.1,0
13527,10v11,Player11,0.8,0.0,19.0,15.3,18.8,0
13528,Session,Player11,1.1,21.2,22.3,20.2,25.9,0
13529,Warm-up,Player11,0.2,0.0,3.2,4.4,0.0,0
13530,Warm-up,Player12,0.2,0.0,2.4,4.7,0.0,0
13531,Session,Player12,1.6,21.2,29.9,36.5,36.9,0
13532,10v11,Player12,1.3,0.0,27.6,31.7,32.5,0
13533,10v11,Player13,1.1,0.0,25.2,25.6,24.0,0
13534,Warm-up,Player13,0.2,0.0,1.9,6.9,0.0,0
13535,Session,Player13,1.5,31.8,27.1,32.1,28.6,0
13536,Session,Player14,1.6,31.8,28.7,29.9,34.5,0
13537,Warm-up,Player14,0.2,0.0,2.1,5.6,0.0,0
13538,10v11,Player14,1.2,0.0,26.7,24.6,31.1,0
13539,Session,Player16,1.2,31.8,19.3,20.2,26.4,0
13540,10v11,Player16,0.8,0.0,16.9,16.8,20.0,0
13541,Warm-up,Player16,0.1,0.0,2.4,3.6,0.0,0
13542,Warm-up,Player18,0.2,0.0,3.7,6.6,0.0,0
13543,10v11,Player18,1.6,0.0,36.6,34.2,39.3,0
13544,Session,Player18,2.0,31.8,40.3,40.8,43.0,0
13545,10v11,Player19,1.1,0.0,25.5,26.0,21.2,0
13546,Warm-up,Player19,0.2,0.0,3.1,7.3,0.0,0
13547,Session,Player19,1.5,31.8,28.6,33.0,27.3,0
13548,Warm-up,Player21,0.2,0.0,0.0,5.5,0.0,0
13549,10v11,Player21,0.9,0.0,14.5,28.9,15.2,0
13550,Session,Player21,1.3,31.8,15.3,34.2,20.4,0
13551,Warm-up,Player23,0.1,0.0,1.6,4.8,0.0,0
13552,Session,Player23,1.4,42.4,17.7,17.8,27.8,0
13553,10v11,Player23,0.8,0.0,16.1,13.5,22.0,0
13554,10v11,Player25,1.2,0.0,28.8,33.3,19.2,0
13555,Session,Player25,1.5,21.2,31.5,38.4,25.4,0
13556,Warm-up,Player25,0.2,0.0,2.7,5.2,0.0,0
13557,Session,Player28,2.0,21.2,41.9,52.0,37.1,0
13558,Warm-up,Player28,0.3,0.0,4.1,11.3,0.0,0
13559,10v11,Player28,1.6,0.0,37.8,40.8,31.6,0
13560,Session,Player29,2.2,42.4,45.3,46.2,43.0,0
13561,Warm-up,Player29,0.2,0.0,2.8,5.7,0.0,0
13562,10v11,Player29,1.8,0.0,42.5,41.0,39.0,0
13563,10v11,Player32,1.4,0.0,32.0,39.6,25.4,0
13564,Warm-up,Player32,0.2,0.0,4.4,5.8,0.0,0
13565,Session,Player32,1.8,31.8,36.4,45.4,30.9,0
13566,Int-run 20 40,Player1,0.9,0.0,24.4,0.0,0.0,0
13567,Passing-drill boxes plus square,Player1,0.5,0.0,0.0,14.6,0.0,0
13568,Warm-up,Player1,0.1,0.0,1.7,0.0,0.0,0
13569,Game-11v11,Player1,0.7,0.0,10.8,23.4,12.1,0
13570,Session,Player1,1.9,31.7,37.8,38.3,41.3,0
13571,Warm-up,Player2,0.1,0.0,1.7,0.0,0.0,0
13572,Session,Player2,2.3,52.8,52.2,37.7,42.8,0
13573,Game-11v11,Player2,0.9,0.0,20.8,26.9,14.5,0
13574,Int-run 20 40,Player2,0.9,0.0,30.3,4.8,0.0,0
13575,Passing-drill boxes plus square,Player2,0.3,0.0,0.0,7.2,0.0,0
13576,Warm-up,Player3,0.1,0.0,1.6,0.0,0.0,0
13577,Int-run 20 40,Player3,1.5,0.0,31.6,0.0,42.5,0
13578,Game-11v11,Player3,0.6,0.0,11.6,15.6,11.4,0
13579,Session,Player3,2.0,31.7,44.0,23.5,53.1,0
13580,Passing-drill boxes plus square,Player3,0.1,0.0,0.0,3.6,0.0,0
13581,Game-11v11,Player4,0.7,0.0,17.7,15.3,16.5,0
13582,Passing-drill boxes plus square,Player4,0.3,0.0,1.7,9.9,0.0,0
13583,Session,Player4,2.5,42.2,54.1,24.3,70.6,0
13584,Int-run 20 40,Player4,1.9,0.0,34.8,0.0,54.1,0
13585,Warm-up,Player4,0.0,0.0,1.0,0.0,0.0,0
13586,Warm-up,Player5,0.1,0.0,1.9,2.6,0.0,0
13587,Int-run 20 40,Player5,1.3,0.0,36.9,0.0,0.0,0
13588,Session,Player5,2.8,47.5,56.1,52.7,64.5,0
13589,Game-11v11,Player5,0.8,0.0,16.5,25.2,14.9,0
13590,Passing-drill boxes plus square,Player5,0.6,0.0,0.0,17.8,0.0,0
13591,Game-11v11,Player6,0.6,0.0,14.4,16.1,12.7,0
13592,Session,Player6,2.2,42.2,48.7,22.2,56.8,0
13593,Passing-drill boxes plus square,Player6,0.3,0.0,0.0,7.6,0.0,0
13594,Warm-up,Player6,0.1,0.0,1.5,1.5,0.0,0
13595,Int-run 20 40,Player6,1.4,0.0,32.7,16.0,44.1,0
13596,Game-11v11,Player10,0.6,0.0,11.4,18.1,0.0,0
13597,Int-run 20 40,Player10,1.6,0.0,38.5,11.0,48.8,0
13598,Session,Player10,2.3,31.7,51.1,32.9,58.9,0
13599,Passing-drill boxes plus square,Player10,0.4,0.0,0.0,11.7,0.0,0
13600,Warm-up,Player10,0.1,0.0,1.4,2.0,0.0,0
13601,Passing-drill boxes plus square,Player11,0.5,0.0,0.0,13.9,0.0,0
13602,Int-run 20 40,Player11,1.4,0.0,39.0,0.0,0.0,0
13603,Warm-up,Player11,0.0,0.0,0.0,0.0,0.0,0
13604,Session,Player11,2.3,42.2,57.1,35.1,0.0,0
13605,Game-11v11,Player11,0.7,0.0,16.2,17.9,0.0,0
13606,Session,Player12,2.8,42.2,67.7,28.8,70.1,0
13607,Int-run 20 40,Player12,2.2,0.0,48.6,0.0,57.4,0
13608,Game-11v11,Player12,0.7,0.0,17.8,18.7,14.0,0
13609,Passing-drill boxes plus square,Player12,0.3,0.0,2.1,10.3,0.0,0
13610,Warm-up,Player12,0.0,0.0,1.1,0.0,0.0,0
13611,Warm-up,Player13,0.1,0.0,2.3,2.5,0.0,0
13612,Session,Player13,2.1,31.7,43.3,37.5,55.6,0
13613,Int-run 20 40,Player13,1.6,0.0,32.4,0.0,44.8,0
13614,Game-11v11,Player13,0.7,0.0,7.8,22.2,0.0,0
13615,Passing-drill boxes plus square,Player13,0.4,0.0,0.0,11.4,0.0,0
13616,Session,Player14,3.1,47.5,52.6,18.6,101.9,0
13617,Game-11v11,Player14,0.4,0.0,8.1,11.8,0.0,0
13618,Warm-up,Player14,0.1,0.0,1.6,0.0,0.0,0
13619,Int-run 20 40,Player14,2.7,0.0,43.8,5.4,97.3,0
13620,Passing-drill boxes plus square,Player14,0.1,0.0,0.0,2.0,0.0,0
13621,Game-11v11,Player18,1.2,0.0,28.0,32.0,20.2,0
13622,Passing-drill boxes plus square,Player18,0.7,0.0,0.0,21.2,0.0,0
13623,Session,Player18,3.1,42.2,69.4,60.8,71.5,0
13624,Warm-up,Player18,0.1,0.0,3.6,0.0,0.0,0
13625,Int-run 20 40,Player18,1.8,0.0,37.1,0.0,49.3,0
13626,Session,Player19,2.7,47.5,54.5,35.9,72.6,0
13627,Game-11v11,Player19,1.0,0.0,21.2,23.4,21.5,0
13628,Passing-drill boxes plus square,Player19,0.4,0.0,0.0,12.6,0.0,0
13629,Warm-up,Player19,0.1,0.0,1.8,0.0,0.0,0
13630,Int-run 20 40,Player19,1.7,0.0,30.6,0.0,49.6,0
13631,Passing-drill boxes plus square,Player21,0.4,0.0,0.0,10.0,0.0,0
13632,Warm-up,Player21,0.0,0.0,1.3,0.0,0.0,0
13633,Session,Player21,0.9,19.5,10.8,25.5,16.4,0
13634,Int-run 20 40,Player23,2.6,0.0,54.2,0.0,71.4,0
13635,Passing-drill boxes plus square,Player23,0.3,0.0,1.9,9.6,0.0,0
13636,Warm-up,Player23,0.1,0.0,1.5,0.0,0.0,0
13637,Session,Player23,3.1,42.2,72.5,36.6,84.0,0
13638,Game-11v11,Player23,0.7,0.0,16.2,20.5,13.6,0
13639,Int-run 20 40,Player25,2.6,0.0,54.7,0.0,72.1,0
13640,Passing-drill boxes plus square,Player25,0.5,0.0,0.0,14.0,0.0,0
13641,Game-11v11,Player25,1.2,0.0,26.2,33.2,21.6,0
13642,Session,Player25,3.5,42.2,84.0,52.6,91.7,0
13643,Warm-up,Player25,0.1,0.0,2.3,0.0,0.0,0
13644,Int-run 20 40,Player28,2.7,0.0,47.4,0.0,80.6,0
13645,Session,Player28,3.6,31.7,71.5,71.6,95.5,0
13646,Game-11v11,Player28,1.1,0.0,21.5,35.5,17.1,0
13647,Warm-up,Player28,0.1,0.0,1.6,3.4,0.0,0
13648,Passing-drill boxes plus square,Player28,0.9,0.0,0.0,25.2,0.0,0
13649,Passing-drill boxes plus square,Player29,0.3,0.0,0.0,9.7,0.0,0
13650,Warm-up,Player29,0.1,0.0,2.9,0.0,0.0,0
13651,Game-11v11,Player29,1.3,0.0,32.4,27.7,29.7,0
13652,Session,Player29,3.4,47.5,85.5,41.3,87.8,0
13653,Int-run 20 40,Player29,2.3,0.0,50.4,0.0,62.0,0
13654,Game-11v11,Player32,1.2,0.0,21.6,37.0,17.7,0
13655,Session,Player32,3.6,31.7,69.9,66.3,99.7,0
13656,Int-run 20 40,Player32,2.8,0.0,45.7,0.0,84.3,0
13657,Passing-drill boxes plus square,Player32,0.8,0.0,0.0,21.4,0.0,0
13658,Warm-up,Player32,0.1,0.0,2.0,0.0,0.0,0
13659,Finalisations,Player1,0.3,0.0,0.0,8.9,0.0,0
13660,Cross-and finalisations,Player1,1.4,0.0,22.4,44.8,24.2,0
13661,Warm-up,Player1,0.2,0.0,2.7,7.4,0.0,0
13662,Block-2,Player1,0.6,0.0,10.1,10.9,17.3,0
13663,Block-1,Player1,0.5,0.0,7.5,19.0,5.2,0
13664,Session,Player1,2.0,45.4,25.3,54.0,27.1,0
13665,Defensive-phase,Player2,1.7,0.0,30.1,54.9,21.1,0
13666,Session,Player2,2.0,34.0,31.5,60.2,24.0,0
13667,Warm-up,Player2,0.0,0.0,1.4,0.0,0.0,0
13668,Block-2,Player3,0.5,0.0,9.5,8.6,15.0,0
13669,Warm-up,Player3,0.2,0.0,1.1,5.5,0.0,0
13670,Block-1,Player3,0.3,0.0,4.7,10.5,5.2,0
13671,Finalisations,Player3,0.2,0.0,2.2,6.2,0.0,0
13672,Cross-and finalisations,Player3,1.0,0.0,18.7,28.0,22.7,0
13673,Session,Player3,1.6,45.4,19.8,33.4,24.8,0
13674,Warm-up,Player4,0.1,0.0,1.4,3.5,0.0,0
13675,Session,Player4,1.5,34.0,20.8,37.4,28.9,0
13676,Block-2,Player4,0.5,0.0,9.5,9.2,16.7,0
13677,Finalisations,Player4,0.2,0.0,0.0,5.6,0.0,0
13678,Cross-and finalisations,Player4,1.2,0.0,19.3,33.9,25.3,0
13679,Block-1,Player4,0.4,0.0,4.2,14.3,0.0,0
13680,Defensive-phase,Player5,1.5,0.0,19.9,54.4,17.3,0
13681,Session,Player5,2.0,45.4,22.1,60.4,20.5,0
13682,Warm-up,Player5,0.2,0.0,2.3,6.1,0.0,0
13683,Session,Player6,1.6,34.0,25.1,38.0,29.2,0
